0	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2019_0789216.txt	0.10666272422629608	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	0.00534200670214863	6.110782574413562E-4	1.9712201852946975E-5	1.9712201852946975E-5	0.130120244431303	0.04890597279716144	1.9712201852946975E-5	1.9712201852946975E-5	0.003173664498324463	0.13425980682042185	1.9712201852946975E-5	0.35030553912872064	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	0.024857086536566132	0.09779223339246994	1.9712201852946975E-5	1.9712201852946975E-5	0.002188054405677114	0.03412182140745121	1.9712201852946975E-5	4.1395623891188647E-4	1.9712201852946975E-5	2.1683422038241672E-4	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	0.001990932387147644	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5	0.05186280307510349	1.9712201852946975E-5	2.1683422038241672E-4	0.006327616794795979	1.9712201852946975E-5	1.9712201852946975E-5	1.9712201852946975E-5
1	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2006_0611233.txt	0.03036311514572384	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	0.029407548972766363	0.05162446249402771	2.3889154323936935E-5	0.13475871954132823	0.14646440516005735	2.3889154323936935E-5	2.3889154323936935E-5	0.12735308170090778	2.3889154323936935E-5	2.3889154323936935E-5	0.01292403248924988	2.3889154323936935E-5	0.06548017200191114	2.3889154323936935E-5	0.12376970855231725	0.06643573817486861	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	0.015074056378404204	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	0.027496416626851407	2.3889154323936935E-5	2.3889154323936935E-5	0.0016961299569995222	2.3889154323936935E-5	0.003129479216435738	2.3889154323936935E-5	2.3889154323936935E-5	2.3889154323936935E-5	0.16294792164357383	2.3889154323936935E-5	2.3889154323936935E-5	2.6278069756330627E-4	2.3889154323936935E-5
2	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2016_0744640.txt	0.14565441783649874	1.032204789430223E-5	9.393063583815029E-4	0.0034165978530140383	1.032204789430223E-5	1.032204789430223E-5	0.06782617671345996	1.032204789430223E-5	1.032204789430223E-5	0.07030346820809248	0.22017960363336084	1.032204789430223E-5	1.032204789430223E-5	0.012706440957886044	0.0031069364161849713	1.032204789430223E-5	1.032204789430223E-5	1.032204789430223E-5	0.015286952931461602	0.008887283236994219	0.05409785301403799	0.08754128819157721	1.032204789430223E-5	1.032204789430223E-5	3.199834847233691E-4	0.011261354252683731	1.032204789430223E-5	1.1354252683732453E-4	1.032204789430223E-5	0.0027972749793559043	0.00259083402146986	0.005377786952931462	1.032204789430223E-5	1.032204789430223E-5	6.29644921552436E-4	5.264244426094137E-4	1.032204789430223E-5	1.032204789430223E-5	1.1354252683732453E-4	0.002694054500412882	1.032204789430223E-5	0.027363748967795212	1.032204789430223E-5	1.032204789430223E-5	1.032204789430223E-5	0.25589388934764656	1.032204789430223E-5	1.1354252683732453E-4	1.032204789430223E-5	1.032204789430223E-5
3	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2016_0743832.txt	1.4345144168698896E-5	0.002883373977908478	0.005178597044900301	1.4345144168698896E-5	0.0041744369530913785	1.4345144168698896E-5	7.316023526036436E-4	0.23039736049347295	1.4345144168698896E-5	0.1248170994118491	8.750537942906326E-4	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	0.029421890690001434	0.08092095825563048	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	0.06557165399512266	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	4.4469946922966576E-4	1.4345144168698896E-5	1.4345144168698896E-5	1.5779658585568786E-4	0.0017357624444125663	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	1.4345144168698896E-5	5.881509109166547E-4	3.012480275426768E-4	0.4493042605078181	1.4345144168698896E-5	0.0020226653277865443	1.4345144168698896E-5
4	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2022_0831982.txt	0.06442332173470254	0.008070949673258084	8.486803021301875E-6	0.005100568615802427	8.486803021301875E-6	8.486803021301875E-6	0.018764321480098448	8.486803021301875E-6	8.486803021301875E-6	0.029118221166086738	0.07927522702198082	0.023347195111601462	8.486803021301875E-6	0.07257065263515235	0.026147840108631082	8.486803021301875E-6	9.335483323432064E-5	0.3134261223796996	0.0022150555885597895	0.017745905117542222	0.14861240770601714	0.057039803106169906	8.486803021301875E-6	0.003233471951116015	6.025630145124331E-4	0.029966901468216924	8.486803021301875E-6	0.0033183399813290337	5.176949842994144E-4	1.782228634473394E-4	5.176949842994144E-4	0.05780361537808708	0.005779512857506577	6.874310447254519E-4	8.486803021301875E-6	2.630908936603582E-4	8.486803021301875E-6	1.782228634473394E-4	6.025630145124331E-4	9.335483323432064E-5	8.486803021301875E-6	0.01800050920818128	8.486803021301875E-6	8.486803021301875E-6	0.0011117711957905456	0.0036578121021811085	8.486803021301875E-6	0.0035729440719680897	8.486803021301875E-6	0.003827548162607146
5	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2019_0795030.txt	0.050689297952028055	7.96876245119133E-6	4.064068850107578E-4	7.96876245119133E-6	8.765638696310464E-5	7.96876245119133E-6	0.06901745158976812	7.96876245119133E-6	7.96876245119133E-6	0.03714240178500279	0.11364252131643955	7.96876245119133E-6	0.006064228225356602	0.03610646266634792	0.009968921826440354	0.009251733205833133	7.96876245119133E-6	7.96876245119133E-6	0.20217547214917522	0.0018407841262251974	0.009809546577416527	0.11890190453422583	7.96876245119133E-6	0.2710255797274683	7.96876245119133E-6	0.009012670332297393	7.96876245119133E-6	7.96876245119133E-6	7.96876245119133E-6	7.96876245119133E-6	0.012678301059845406	7.96876245119133E-6	7.96876245119133E-6	7.96876245119133E-6	8.845326320822376E-4	7.96876245119133E-6	0.0012829707546418042	8.765638696310464E-5	7.96876245119133E-6	7.96876245119133E-6	8.845326320822376E-4	0.036345525539883655	7.96876245119133E-6	7.96876245119133E-6	7.96876245119133E-6	7.96876245119133E-6	4.860945095226711E-4	0.0012032831301298909	8.048450075703242E-4	7.96876245119133E-6
6	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2017_0766420.txt	0.016122169882996504	1.6714784987084032E-4	9.269108038292052E-4	1.51952590791673E-5	1.51952590791673E-5	0.016578027655371523	0.04803221394924784	0.0018386263485792433	1.51952590791673E-5	0.06687433520741529	0.1101808235830421	1.51952590791673E-5	0.0027503418933292815	0.03405257559641392	0.11443549612520894	0.005333535936787722	0.005789393709162742	0.24830572861267283	0.007308919617079471	1.51952590791673E-5	1.51952590791673E-5	0.24222762498100592	1.51952590791673E-5	1.51952590791673E-5	1.51952590791673E-5	0.015210454338246466	1.51952590791673E-5	1.51952590791673E-5	0.0015347211669958973	0.0010788633946208783	0.027214709010788634	1.6714784987084032E-4	1.51952590791673E-5	1.51952590791673E-5	1.51952590791673E-5	1.51952590791673E-5	4.710530314541863E-4	1.51952590791673E-5	0.004877678164412704	1.51952590791673E-5	0.016274122473788177	0.004421820392037684	1.51952590791673E-5	1.51952590791673E-5	0.0019905789393709163	1.51952590791673E-5	1.51952590791673E-5	1.51952590791673E-5	1.51952590791673E-5	0.005485488527579395
7	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2006_0612262.txt	0.009892850544984297	9.237021984112323E-6	0.0038887862553112877	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	0.06291335673378903	9.237021984112323E-6	9.237021984112323E-6	0.14170515425826713	0.05145944947348975	4.710881211897284E-4	9.237021984112323E-6	0.013864769998152594	0.049242564197302795	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	0.16923147977092184	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	0.45142250138555334	1.9397746166635878E-4	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	2.86347681507482E-4	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	0.04222242748937743	1.9397746166635878E-4	0.002318492518012193	1.9397746166635878E-4	9.237021984112323E-6	9.237021984112323E-6	9.237021984112323E-6	1.9397746166635878E-4	9.237021984112323E-6
8	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2018_0782945.txt	0.0678134110787172	2.5822573927530195E-4	8.329862557267805E-6	8.329862557267805E-6	8.329862557267805E-6	0.01575177009579342	0.11121199500208245	0.0010079133694294044	8.329862557267805E-6	0.09163681799250312	0.1588588088296543	8.329862557267805E-6	8.329862557267805E-6	0.00758850478967097	0.021832569762598918	0.009920866305705956	0.060316534777176176	8.329862557267805E-6	0.08005830903790087	0.0012578092461474385	0.011087047063723448	0.10529779258642231	8.329862557267805E-6	8.329862557267805E-6	8.329862557267805E-6	0.008504789670970429	8.329862557267805E-6	9.162848812994586E-5	8.329862557267805E-6	0.0013411078717201167	8.329862557267805E-6	0.0025072886297376096	8.329862557267805E-6	1.749271137026239E-4	0.23574344023323615	8.329862557267805E-6	0.003923365264473136	8.329862557267805E-6	8.329862557267805E-6	8.329862557267805E-6	0.0030070803831736778	2.5822573927530195E-4	8.329862557267805E-6	8.329862557267805E-6	8.329862557267805E-6	9.162848812994586E-5	2.5822573927530195E-4	8.329862557267805E-6	8.329862557267805E-6	8.329862557267805E-6
9	file:/data/Documents/UNAM/titulacion/codigo/analisis3/tema3/textos_a_id/2014_0720791.txt	0.013577366195129064	1.4583637159107482E-5	1.4583637159107482E-5	1.4583637159107482E-5	0.0032229838121627537	0.0022021292110252296	0.03997374945311361	1.4583637159107482E-5	1.4583637159107482E-5	0.071911914831559	0.11960040834184046	1.4583637159107482E-5	0.014598220796266588	0.01766078459967916	1.4583637159107482E-5	0.004681347528073501	0.021160857517864954	3.062563803412571E-4	1.4583637159107482E-5	0.0035146565553449034	0.02582762140877935	0.09028729765203442	0.47733702785474696	1.4583637159107482E-5	0.0022021292110252296	0.014452384424675514	3.062563803412571E-4	1.4583637159107482E-5	0.006577220358757474	1.4583637159107482E-5	1.4583637159107482E-5	1.604200087501823E-4	0.0032229838121627537	0.00191045646784308	0.004827183899664577	1.4583637159107482E-5	0.0030771474405716787	0.0038063292985270527	0.0058480385008021	0.0032229838121627537	1.604200087501823E-4	0.007889747703077148	1.4583637159107482E-5	0.01926498468718098	1.4583637159107482E-5	1.604200087501823E-4	1.4583637159107482E-5	0.01678576637013271	1.4583637159107482E-5	1.4583637159107482E-5
